NULL;  NULL=w 
50.8604 346557 # asanamu
44.5029 346601 # ifugo.
57.218 346658 # afuriko.
57.218 346715 # ihadhara
63.5755 346779 # adakitari
44.5029 346824 # wisho,
50.8604 346874 # zingiro
31.7878 346906 # ajor
50.8604 346957 # ajengo,
44.5029 347002 # agenge
50.8604 347052 # ipango,
44.5029 347097 # isitu,
69.9331 347167 # acardinali
44.5029 347211 # asuali
44.5029 347256 # abedui
82.6482 347338 # changanyiko,
50.8604 347389 # abondia
44.5029 347434 # aovu".
57.218 347491 # afuriko,
63.5755 347555 # aporomoko
63.5755 347618 # anistataa
44.5029 347663 # adafu.
63.5755 347726 # agugumaji
38.1453 347764 # wendo
57.218 347822 # athalani
44.5029 347866 # wenzio
50.8604 347917 # aongezi
44.5029 347962 # uafaka
63.5755 348025 # wongezeko
63.5755 348089 # apambano,
38.1453 348127 # otors
63.5755 348190 # ipangilio
44.5029 348235 # apesa.
57.218 348292 # auritius
76.2906 348368 # wandamanaji
44.5029 348413 # ichoro
50.8604 348464 # jamzito
50.8604 348515 # salaba,
44.5029 348559 # uumini
50.8604 348610 # wenendo
69.9331 348680 # akumbusho,
57.218 348737 # wanamke.
44.5029 348782 # apipa,
50.8604 348833 # iongozo
57.218 348890 # aghorofa
44.5029 348934 # aalum,
44.5029 348979 # ahujaj
69.9331 349049 # enejimenti
57.218 349106 # apigano,
50.8604 349157 # aridhio
63.5755 349220 # ashahidi.
57.218 349278 # sumbiji.
69.9331 349347 # ahakamani.
57.218 349405 # adaraka,
50.8604 349456 # alaria,
50.8604 349506 # aktaba,
57.218 349564 # adarzeni
50.8604 349614 # ajuruhi
44.5029 349659 # ashehe
44.5029 349704 # lokole
63.5755 349767 # ajenerali
50.8604 349818 # abenki,
50.8604 349869 # ivutano
63.5755 349932 # akaburini
57.218 349990 # akamanda
57.218 350047 # igombani
63.5755 350110 # wandalizi
57.218 350168 # abishano
44.5029 350212 # ateso,
57.218 350269 # ashuleni
57.218 350327 # atrafiki
38.1453 350365 # adola
57.218 350422 # agharibu
63.5755 350485 # ajumbani,
38.1453 350524 # atope
63.5755 350587 # achungwa,
44.5029 350632 # apadre
50.8604 350683 # akaburi
57.218 350740 # agereza.
57.218 350797 # anispaa.
44.5029 350842 # apato.
44.5029 350886 # awimbi
44.5029 350931 # abwana
50.8604 350981 # awakili
38.1453 351020 # agugu
57.218 351077 # adaraka.
44.5029 351121 # adola.
63.5755 351185 # afarakano
63.5755 351248 # adikteta,
44.5029 351293 # ifugo,
63.5755 351356 # agazetini
50.8604 351407 # aalbino
50.8604 351458 # izozano
44.5029 351503 # wasisi
57.218 351560 # ahojiano
57.218 351617 # apumziko
44.5029 351662 # anispa
38.1453 351700 # ayai,
44.5029 351744 # aneno,
38.1453 351782 # apipa
63.5755 351846 # arathoni.
44.5029 351891 # fumuko
57.218 351948 # adiwani,
50.8604 351999 # agereza
44.5029 352043 # aagano
50.8604 352094 # ahabusu
44.5029 352138 # atukio
38.1453 352177 # akuti
38.1453 352215 # ihula
63.5755 352278 # atumaini.
57.218 352336 # miminiko
63.5755 352399 # akampuni,
44.5029 352444 # apema,
38.1453 352482 # akamo
63.5755 352545 # ahusiyano
38.1453 352583 # iamba
50.8604 352634 # isaada,
57.218 352692 # abuldoza
50.8604 352742 # wongozo

# M=m=ma
50.8604 352793 # shangao
31.7878 352825 # pama

# M=m=mi
50.8604 352876 # gongano
57.218 352933 # kong'oto
63.5755 352997 # sikitini,
50.8604 353048 # pakani,
38.1453 353086 # kwaju
44.5029 353130 # koani,
50.8604 353181 # pakani.
44.5029 353226 # gahawa
31.7878 353257 # pago
63.5755 353321 # songamano
50.8604 353372 # kutano.
44.5029 353416 # pasuko
44.5029 353461 # sumari
38.1453 353499 # stari
44.5029 353543 # tazamo

# M=m=u=wa
69.9331 353613 # patanishi.
44.5029 353658 # chawi,
44.5029 353702 # chuuzi
57.218 353760 # nenguaji
57.218 353817 # saidizi.

# M=m=um
50.8604 353868 # ajimaji
50.8604 353919 # amboleo

# M=m=w
38.1453 353957 # akuu.
44.5029 354001 # astadi
31.7878 354033 # epya
50.8604 354084 # agaidi,
69.9331 354154 # aandalizi,
44.5029 354198 # ajumba
50.8604 354249 # ashtaka
38.1453 354287 # alezi
50.8604 354338 # akaazi,
44.5029 354383 # azuri,
50.8604 354434 # akubwa,
38.1453 354472 # engi.
50.8604 354523 # ahujaji
50.8604 354573 # agaidi.
50.8604 354624 # akubwa.
44.5029 354669 # auaji.
38.1453 354707 # agome
63.5755 354770 # aveterani

# M=m=wa
50.8604 354821 # hariri.
57.218 354879 # saidizi,
38.1453 354917 # jomba
50.8604 354968 # siogope
69.9331 355037 # kurugenzi.

# M=m=wanam
69.9331 355107 # awasiliano
38.1453 355146 # igodi
50.8604 355196 # ageuzi.

# M=ma
44.5029 355241 # bonde,
31.7878 355273 # kuu"
44.5029 355317 # afisa,
63.5755 355381 # karibiano

# M=mi
63.5755 355444 # chikichi,
38.1453 355483 # kate,
44.5029 355527 # sahafu
31.7878 355559 # kopi

# M=mi=wa
38.1453 355597 # kware
38.1453 355635 # kaja.

# M=t
44.5029 355680 # eacher
25.4302 355705 # axi
50.8604 355756 # ahamani
31.7878 355788 # ena:

# M=tu
38.1453 355826 # kufu.
44.5029 355870 # pungwe

# M=u
57.218 355928 # kufunzi,
38.1453 355966 # pepo.
50.8604 356017 # bavuni.
44.5029 356061 # zuiaji
63.5755 356125 # tumishiwa
38.1453 356163 # vumi.

# M=w
57.218 356220 # asharika
50.8604 356271 # alinzi,
44.5029 356315 # aalim,
50.8604 356366 # aalimu,
69.9331 356436 # alimwengu.
50.8604 356487 # alinzi.
50.8604 356538 # anyama,
57.218 356595 # achanga,
50.8604 356646 # ahanga,
44.5029 356690 # atunge
44.5029 356735 # auwaji
44.5029 356779 # azembe

# M=wa
63.5755 356843 # pendanao.
50.8604 356894 # toleaji
57.218 356951 # senegali
57.218 357008 # chamungu
44.5029 357053 # kanada
57.218 357110 # uisraeli
44.5029 357155 # talamu

# M=wam
57.218 357212 # arekani:
44.5029 357256 # elinda

# M=wan
44.5029 357301 # akwaya
57.218 357358 # abalozi,
44.5029 357403 # ashama

# MA=NULL
31.7878 357434 # DOLA
25.4302 357460 # JUU
44.5029 357504 # KABILA
44.5029 357549 # WAZIRI
38.1453 357587 # KOCHI
44.5029 357631 # GAZETI
69.9331 357701 # SHIRIKISHO
38.1453 357739 # KONGO

# MAENDE=NULL
25.4302 357765 # LEO
31.7878 357797 # LEO.

# MAHAT
31.7878 357828 # HIR.
31.7878 357860 # HIR,

# MU=NULL
38.1453 357898 # BARAK
44.5029 357943 # BARAK,
38.1453 357981 # HAMAD

# Ma
50.8604 358032 # sheikh,
31.7878 358064 # zar.

# Ma=Mas
31.7878 358095 # sawe
31.7878 358127 # hak,
38.1453 358165 # sawe,
38.1453 358204 # sawe.
31.7878 358235 # soud

# Ma=Me
50.8604 358286 # cedonia
31.7878 358318 # rkel
38.1453 358356 # thew,
38.1453 358394 # trona
38.1453 358432 # xime,
38.1453 358471 # ghji.

# Ma=Mi
44.5029 358515 # dizini
57.218 358572 # rieluise
50.8604 358623 # dizini,
38.1453 358661 # riam,
50.8604 358712 # zizini.

# Ma=Mi=Mu
31.7878 358744 # gabe
38.1453 358782 # gabe.

# Ma=Mo
38.1453 358820 # ssul.
38.1453 358858 # ghreb
38.1453 358897 # shood
44.5029 358941 # mbasa.

# Ma=Mu
44.5029 358986 # denge.
38.1453 359024 # lloch
38.1453 359062 # gabe,
44.5029 359106 # denge,
44.5029 359151 # hengwa
38.1453 359189 # lilo,

# Ma=Mwene
38.1453 359227 # goha.
31.7878 359259 # goha

# Ma=N
44.5029 359303 # shala,
44.5029 359348 # tambwe

# Ma=NULL
50.8604 359399 # samaki.
38.1453 359437 # data,
31.7878 359469 # kete
44.5029 359513 # nyanya
44.5029 359558 # nyinyi
38.1453 359596 # shaba
38.1453 359634 # hunda
50.8604 359685 # gengeni
38.1453 359723 # ticha
57.218 359780 # jemadari
38.1453 359818 # hundi
31.7878 359850 # kusa
44.5029 359895 # hadhi.
31.7878 359926 # puto
38.1453 359965 # sufi,
44.5029 360009 # treni,
57.218 360066 # karanga,
63.5755 360130 # shambaboi
44.5029 360174 # chepe.
44.5029 360219 # hamudu
44.5029 360263 # ngowi.
38.1453 360302 # hadhi
57.218 360359 # plastiki
38.1453 360397 # rando
50.8604 360448 # samaki,
44.5029 360492 # punda.
44.5029 360537 # biblia
50.8604 360588 # nyanya,
38.1453 360626 # raifa
44.5029 360670 # wallah
44.5029 360715 # nyara.
38.1453 360753 # kaya,
50.8604 360804 # sajenti
44.5029 360848 # hadhi,
44.5029 360893 # malaka
38.1453 360931 # mvua,
44.5029 360975 # binamu
38.1453 361014 # punda
38.1453 361052 # pipa.
50.8604 361103 # kunguru
44.5029 361147 # kanga,
44.5029 361192 # binti,
57.218 361249 # guruneti
44.5029 361293 # nyara,
44.5029 361338 # nyanda

# Ma=NULL=U=ma=u
44.5029 361382 # wakili
57.218 361440 # kumbusho
50.8604 361490 # waziri.
44.5029 361535 # gavana
38.1453 361573 # rais,

# Ma=NULL=ki
63.5755 361637 # fashisti.
44.5029 361681 # kongo.
44.5029 361726 # chupa.

# Ma=NULL=ki=kima=ma
38.1453 361764 # pato,
50.8604 361815 # taifa".

# Ma=NULL=ki=ma
31.7878 361846 # jivu
44.5029 361891 # sanamu
31.7878 361923 # dola
38.1453 361961 # pesa.
38.1453 361999 # dola.

# Ma=NULL=kima=ma
57.218 362056 # kombora.
31.7878 362088 # vazi
44.5029 362133 # umbile
50.8604 362183 # dhehebu

# Ma=NULL=m=ma
50.8604 362234 # shitaka
44.5029 362279 # bondia

# Ma=NULL=ma
38.1453 362317 # padri
31.7878 362349 # tope
50.8604 362400 # rubani,
63.5755 362463 # kaburini.
57.218 362520 # pambano.
44.5029 362565 # behewa
38.1453 362603 # suali
50.8604 362654 # shtaka,
50.8604 362705 # bondeni
31.7878 362736 # joho
44.5029 362781 # darasa
38.1453 362819 # basi.
44.5029 362864 # kanisa
38.1453 362902 # pipa,
50.8604 362953 # shuleni
38.1453 362991 # boksi
38.1453 363029 # wimbi
57.218 363086 # pambano,
63.5755 363150 # hausigeli
63.5755 363213 # shambani,
38.1453 363251 # soko.
57.218 363309 # jenerali
44.5029 363353 # kaburi
57.218 363410 # kombora,
31.7878 363442 # dafu
38.1453 363480 # bango
38.1453 363518 # salio
50.8604 363569 # ghorofa
44.5029 363614 # roketi
63.5755 363677 # gazetini,
38.1453 363716 # soko,
44.5029 363760 # kasisi
44.5029 363805 # ripota
38.1453 363843 # dafu.
44.5029 363887 # benki,
38.1453 363925 # denti
50.8604 363976 # hakimu,
50.8604 364027 # trafiki
44.5029 364072 # hoteli
50.8604 364122 # darzeni
44.5029 364167 # karani
57.218 364224 # komandoo
44.5029 364269 # yatima
31.7878 364300 # pipa
57.218 364358 # dakitari
38.1453 364396 # swala
50.8604 364447 # diwani.
38.1453 364485 # jina,
57.218 364542 # kamishna
50.8604 364593 # kamanda
57.218 364650 # kaburini
38.1453 364688 # padre
44.5029 364733 # jengo,
57.218 364790 # kampuni,
38.1453 364828 # shada
38.1453 364866 # balaa
57.218 364923 # gazetini
38.1453 364962 # yanki
38.1453 365000 # sikio
50.8604 365051 # gazeti.
50.8604 365101 # fanikio
44.5029 365146 # seneta
50.8604 365197 # pantoni
38.1453 365235 # neno,
38.1453 365273 # gunia
31.7878 365305 # alfu
57.218 365362 # shitaka.
44.5029 365407 # ridhio
38.1453 365445 # jungu
57.218 365502 # shuleni,
57.218 365559 # kadinali
63.5755 365623 # hospitali
57.218 365680 # hotelini
38.1453 365718 # dansa
38.1453 365756 # kasri
38.1453 365794 # bwawa
50.8604 365845 # tangazo

# Ma=NULL=ma=u
57.218 365903 # kondakta
63.5755 365966 # changudoa
50.8604 366017 # diwani,
57.218 366074 # shahidi.
31.7878 366106 # bosi
38.1453 366144 # shoga
44.5029 366189 # skauti
50.8604 366239 # bingwa.
50.8604 366290 # bingwa,
44.5029 366335 # meneja
50.8604 366386 # waziri,
44.5029 366430 # wakala

# Ma=Nzabam=ma
38.1453 366468 # pema.
38.1453 366507 # pema,

# Ma=O
44.5029 366551 # rengo,
31.7878 366583 # kabe
38.1453 366621 # demba

# Ma=S
31.7878 366653 # tron
38.1453 366691 # alim.

# Ma=bas
38.1453 366729 # tola.
38.1453 366767 # tola,

# Ma=bis
38.1453 366805 # kuti.
38.1453 366843 # kuti,

# Ma=ki
38.1453 366882 # dete.
31.7878 366913 # dete

# Ma=kima=ma=up
57.218 366971 # endeleo,
57.218 367028 # endeleo.

# Ma=ku
44.5029 367072 # shika,
50.8604 367123 # ng'ara,

# Ma=m=ma
50.8604 367174 # tarajio
50.8604 367225 # bishano
38.1453 367263 # pitio

# Ma=ma=u
63.5755 367327 # kumbusho,
57.218 367384 # husiyano

# Ma=n
50.8604 367435 # guruwe.
50.8604 367486 # guruwe,

# Ma=t
44.5029 367530 # imamu,
38.1453 367568 # rela.

# Ma=u
38.1453 367606 # ovu",
38.1453 367645 # kame,

# Ma=vi
38.1453 367683 # puri.
31.7878 367714 # puri

# Mac=NULL
31.7878 367746 # Maki
44.5029 367791 # Gregor

# Mac=mas
50.8604 367842 # hakani,
38.1453 367880 # himo.

# Madaga=O
38.1453 367918 # scar,
38.1453 367956 # scar.

# Mag=Nc
38.1453 367994 # himbi
44.5029 368039 # himbi,

# Mag=k=mak
38.1453 368077 # ufuli
44.5029 368121 # ufuli.

# Magharibi=NULL
50.8604 368172 # (NATO).
44.5029 368217 # (NATO)
57.218 368274 # (ECOWAS)

# Main=h
44.5029 368318 # asara.
44.5029 368363 # asara,

# Man=N
50.8604 368414 # dwanga,
50.8604 368465 # yerere,

# Man=N=n
38.1453 368503 # yara,
38.1453 368541 # gowi.
38.1453 368579 # yara.
38.1453 368617 # yanda

# Map=P=map=p
31.7878 368649 # adre
44.5029 368694 # antoni

# Marr=R
38.1453 368732 # akesh
31.7878 368763 # omeu

# Mas=S=k=mak
44.5029 368808 # aburi.
44.5029 368852 # aburi,

# Mas=S=mas=s
38.1453 368891 # eneta
50.8604 368941 # huleni,
44.5029 368986 # huleni

# Mas=sh
63.5755 369050 # ilingi...
50.8604 369100 # ilingi.

# Mbogo=Ngu
38.1453 369139 # lume,
38.1453 369177 # lume.

# Mc=NULL
57.218 369234 # Williams
50.8604 369285 # huchuma
31.7878 369317 # hodo
25.4302 369342 # Kay
50.8604 369393 # Donald.

# Me=Mi
38.1453 369431 # rinda
82.6482 369514 # diterranean.
38.1453 369552 # lkiad

# Mi=NULL
69.9331 369622 # sungusungu
76.2906 369698 # sungusungu,
38.1453 369736 # sifa.
38.1453 369774 # kumi,
44.5029 369819 # paundi

# Mi=kim=kimi=m=mi

# Mi=m=mi
44.5029 369863 # shumaa
57.218 369921 # pangilio
38.1453 369959 # situ.
50.8604 370010 # lingoti
44.5029 370054 # saada.
57.218 370111 # nong'ono
44.5029 370156 # kononi
50.8604 370207 # jadala,
44.5029 370251 # saada,
50.8604 370302 # situni,
50.8604 370353 # tihani.

# Mis=S=mis=ms
38.1453 370391 # aada,
38.1453 370429 # aada.

# Mits=NULL
50.8604 370480 # ubishi,
44.5029 370524 # ubishi

# Mji=NULL
44.5029 370569 # mwema,
38.1453 370607 # mpya,

# Mkwa=NULL
44.5029 370652 # kwani,
38.1453 370690 # juni,
38.1453 370728 # juni.

# Mla=NULL
44.5029 370772 # ndege,
44.5029 370817 # ndizi,
44.5029 370861 # ndege.
50.8604 370912 # ndege,"
44.5029 370957 # ndizi.

# Mla=pe
38.1453 370995 # poni,
31.7878 371027 # poni

# Mlan=N=n
38.1453 371065 # dege,
38.1453 371103 # dege.

# Mlongan=ku
31.7878 371135 # zila
38.1453 371173 # zila.

# Mn=N
44.5029 371217 # orway.
50.8604 371268 # amibia,
44.5029 371313 # orway,

# Mnya=NULL
44.5029 371357 # mbegu.
38.1453 371395 # mbegu

# Mo=Mof
31.7878 371427 # faz,
31.7878 371459 # fas,

# Mo=Mol
31.7878 371491 # lel,
31.7878 371523 # lel.

# Mo=Mu
44.5029 371567 # hammed
44.5029 371612 # hammad
38.1453 371650 # liro.
31.7878 371682 # liro
50.8604 371732 # hamedi,
50.8604 371783 # hammad,
50.8604 371834 # hammed,
57.218 371891 # tassadeq
38.1453 371930 # asher

# Mogadi=Shuna
31.7878 371961 # shu,
31.7878 371993 # shu.

# Ms=S
57.218 372050 # hangama.
50.8604 372101 # hangama
44.5029 372146 # weeden

# Ms=k=kisir
44.5029 372190 # isiri.
44.5029 372235 # isiri,

# Mt=k
44.5029 372279 # unani,
44.5029 372324 # unguja

# Mtepa=NULL
50.8604 372375 # shingo,
44.5029 372419 # shingo

# Mu=Mü
44.5029 372464 # nster:
38.1453 372502 # nich,
44.5029 372546 # nster,

# Mu=NULL
25.4302 372572 # dde
44.5029 372616 # mengi,

# Mu=S
44.5029 372661 # hirima
38.1453 372699 # ianga

# Mu=Wa
63.5755 372762 # argentina
50.8604 372813 # israel,

# Mu=ta
38.1453 372851 # slim.
38.1453 372889 # slim,
31.7878 372921 # slim

# Muhi=NULL
50.8604 372972 # mbili,"
44.5029 373017 # mbili:

# Multi=NULL
38.1453 373055 # party
44.5029 373099 # choice

# Musha=Mushar
31.7878 373131 # raf.
31.7878 373163 # raf,

# Mw=Mwa
50.8604 373214 # injuma.
50.8604 373265 # injuma,

# Mw=Mwan
57.218 373322 # anyamala
63.5755 373385 # anayamala

# Mw=NULL=mw
63.5755 373449 # arobaini,
57.218 373506 # arobaini

# Mw=W
44.5029 373551 # anachi
69.9331 373621 # enyenyumba

# Mw=W=mw=w
89.0057 373710 # anadiplomasia
69.9331 373780 # anasayansi
57.218 373837 # anadamu.
63.5755 373900 # anamuziki
38.1453 373938 # enzao
76.2906 374015 # anahistoria
57.218 374072 # anazuoni
63.5755 374136 # anabalozi
63.5755 374199 # anauchumi
63.5755 374263 # anamgambo
50.8604 374314 # anamaji
63.5755 374377 # anariadha
76.2906 374453 # anabiashara
69.9331 374523 # anamageuzi

# Mw=W=w
57.218 374581 # aamerika
50.8604 374631 # anaanga
57.218 374689 # ananchi,

# Mw=wa
63.5755 374752 # andamizi.
57.218 374809 # amerika,

# Mwa=NULL
44.5029 374854 # mbongo
38.1453 374892 # mwaja
50.8604 374943 # masika,

# Mwai=NULL
44.5029 374987 # tenda,
44.5029 375032 # kambo.
38.1453 375070 # kambo
44.5029 375115 # kambo,
38.1453 375153 # paja,

# Mwan=Wan=mwan=w=wan
57.218 375210 # asayansi
76.2906 375286 # adiplomasia

# Mwan=m
57.218 375344 # aharusi.
50.8604 375394 # aharusi

# Mwana=NULL
44.5029 375439 # mbaya,
44.5029 375483 # fasihi
38.1453 375522 # kombo
57.218 375579 # falsafa,
38.1453 375617 # mbaya
57.218 375674 # masumbwi

# Mwana=NULL=Wana=mwana=wana
44.5029 375719 # mgambo
50.8604 375769 # mageuzi
44.5029 375814 # riadha

# Mwana=NULL=ki=ma
44.5029 375858 # harusi
50.8604 375909 # harusi.

# Mwana=NULL=mwana
44.5029 375954 # mfalme
31.7878 375986 # mke,

# Mwanam=Sai
31.7878 376017 # toti
38.1453 376056 # toti,

# Mwanamb=f
50.8604 376106 # ilimbi,
50.8604 376157 # ilimbi.

# Mwaso=NULL
31.7878 376189 # mola
38.1453 376227 # mola.

# Mwembe=NULL
38.1453 376265 # chai,
38.1453 376304 # chai.
50.8604 376354 # chai...

# Mwembel=Zid
31.7878 376386 # adu.
31.7878 376418 # adu,

# Mwen=NULL=mwen=wen
38.1453 376456 # zake,
38.1453 376494 # zangu

# N
25.4302 376520 # ils
31.7878 376551 # atan
31.7878 376583 # yers
44.5029 376628 # asser.

# N=NULL
31.7878 376660 # GOMA
57.218 376717 # imeitika
31.7878 376749 # IRAN
69.9331 376818 # inawaalika
38.1453 376857 # zuma.
44.5029 376901 # ganzi.
38.1453 376939 # GOMA,
25.4302 376965 # 24.
63.5755 377028 # imevutiwa
44.5029 377073 # inaupa
76.2906 377149 # ingelipenda

# N=NULL=k=l=n=v=z
38.1453 377187 # ikawa
50.8604 377238 # imeacha
76.2906 377314 # imelazimika
63.5755 377378 # ilikutana
63.5755 377442 # imekubali

# N=NULL=k=l=n=z
57.218 377499 # ilipigwa
44.5029 377543 # inaona

# N=NULL=l
50.8604 377594 # ilimtoa
44.5029 377639 # iliipa
63.5755 377702 # imeingiza

# N=NULL=l=z
57.218 377759 # ilitumwa
63.5755 377823 # inachukua

# N=NULL=n
57.218 377880 # ilipatwa
44.5029 377925 # ilikaa
50.8604 377976 # ikatoka

# N=Ni
44.5029 378020 # elson,
38.1453 378058 # elson

# N=R
25.4302 378084 # EAL
25.4302 378109 # ICE

# N=Sin
38.1453 378147 # gowi,
38.1453 378185 # gida.

# N=Wan
44.5029 378230 # gazija
50.8604 378281 # igeria.

# N=Y
38.1453 378319 # assir
50.8604 378370 # amungu,

# N=k
44.5029 378414 # asoro.
44.5029 378459 # asoro,

# N=ki=u=vi
38.1453 378497 # komo,
31.7878 378529 # komo

# N=kin=n
38.1453 378567 # yongo
57.218 378624 # adharia.
44.5029 378669 # idhamu

# N=l
44.5029 378713 # ihame,
57.218 378770 # ikinukuu

# N=m=n
38.1453 378808 # yeusi
44.5029 378853 # yeusi,
57.218 378910 # yekundu.

# N=n
57.218 378967 # yekundu,
63.5755 379031 # dogondogo
38.1453 379069 # yanza
44.5029 379114 # yalali
69.9331 379183 # ikamuuliza
50.8604 379234 # etiboli
31.7878 379266 # jaa:
50.8604 379317 # yingine
44.5029 379361 # yundo.
69.9331 379431 # itamwambia
50.8604 379482 # anenane
38.1453 379520 # eema.
50.8604 379571 # ishati,
31.7878 379603 # dovu
82.6482 379686 # ilipomwuliza
38.1453 379724 # jemba
44.5029 379768 # ovemba
31.7878 379800 # jagu
38.1453 379838 # eema,
44.5029 379883 # yeusi.
38.1453 379921 # devu.
38.1453 379959 # jooni
50.8604 380010 # ovember
50.8604 380061 # galuma,
44.5029 380105 # yimbo,
82.6482 380188 # imewakumbuka
38.1453 380226 # yimbo
44.5029 380271 # ambari
50.8604 380321 # yakati,
50.8604 380372 # ilifiwa
57.218 380430 # yangumi.
69.9331 380499 # dogondogo,
38.1453 380538 # dipo,
31.7878 380569 # eema
38.1453 380608 # divyo
50.8604 380658 # ovemba.
38.1453 380697 # afuu,
44.5029 380741 # galawa
38.1453 380779 # yuki,
38.1453 380817 # yendo
50.8604 380868 # egative
31.7878 380900 # usra
31.7878 380932 # dimi
31.7878 380964 # uksi
44.5029 381008 # yakati
25.4302 381034 # joo
38.1453 381072 # doto,

# N=n=v
50.8604 381123 # ikuvute
57.218 381180 # yumbani,
50.8604 381231 # yekundu
50.8604 381281 # yumbani

# N=v
82.6482 381364 # ilipowasili,
69.9331 381434 # imeangalia

# NI=PAT
31.7878 381466 # ASSE
38.1453 381504 # ASSE.

# NULL=Na
31.7878 381536 # Fred
44.5029 381580 # tuanze
38.1453 381618 # laila

# NULL=Nairobi/
50.8604 381669 # Kampala
69.9331 381739 # Jerusalem:

# NULL=Ngo
38.1453 381777 # nyani
44.5029 381822 # nyani.

# NULL=Nya
50.8604 381873 # masanga
50.8604 381924 # makamba
38.1453 381962 # mbabe
44.5029 382006 # mwezi.

# NULL=O
44.5029 382051 # kanda,
31.7878 382083 # SAMA
31.7878 382114 # loba
31.7878 382146 # Mari
69.9331 382216 # UZBEKISTAN
31.7878 382248 # UMAR
38.1453 382286 # nasaa

# NULL=P
25.4302 382311 # DCI
19.0727 382330 # DK
19.0727 382350 # KK
31.7878 382381 # last
31.7878 382413 # PAT,
19.0727 382432 # SV

# NULL=P=p=w=y
57.218 382489 # akitokea
57.218 382547 # alitokea
63.5755 382610 # anakisiwa

# NULL=PYONG
38.1453 382648 # YANG:
38.1453 382686 # YANG.

# NULL=Pemba
44.5029 382731 # mnazi,
38.1453 382769 # mnazi
44.5029 382814 # mnazi.

# NULL=R
44.5029 382858 # ukungu
57.218 382915 # ajaonson
50.8604 382966 # ukungu,
31.7878 382998 # AMIR
25.4302 383023 # TBF

# NULL=RO
25.4302 383049 # UGE
31.7878 383081 # UGE.

# NULL=Re
31.7878 383112 # nato
50.8604 383163 # action.
38.1453 383201 # union

# NULL=Rwe
57.218 383259 # nyongeza
63.5755 383322 # nyongeza.

# NULL=S
63.5755 383386 # hinyanga.
38.1453 383424 # onyo,
38.1453 383462 # haiba
38.1453 383500 # hausi
31.7878 383532 # tela
38.1453 383570 # ihaba
89.0057 383659 # CHERNOMYRDIN.
25.4302 383685 # INN
31.7878 383716 # WAPO
38.1453 383755 # hayo.
25.4302 383780 # ACP
25.4302 383805 # ELF
44.5029 383850 # ankara

# NULL=Saba
44.5029 383894 # saba,"
31.7878 383926 # Saba

# NULL=Se
50.8604 383977 # kimanga
50.8604 384028 # mpambwe
50.8604 384079 # mbunge,

# NULL=Sh
38.1453 384117 # aibu,
44.5029 384161 # akiba,
44.5029 384206 # akiba.
38.1453 384244 # akiba
38.1453 384282 # aibu.

# NULL=Si
31.7878 384314 # grid
50.8604 384365 # kwangu,
38.1453 384403 # mtovu
44.5029 384448 # kwangu

# NULL=Si=si
38.1453 384486 # kukuu
44.5029 384530 # kukuu.

# NULL=So
38.1453 384568 # tele,
31.7878 384600 # mji,

# NULL=Super
25.4302 384626 # fly
50.8604 384676 # feather
38.1453 384715 # Sport

# NULL=T
57.218 384772 # unabisha
25.4302 384797 # PRI
69.9331 384867 # ukiachilia
57.218 384924 # unaelewa
38.1453 384962 # AMARA
63.5755 385026 # utajaribu
57.218 385083 # unaanzia
69.9331 385153 # ukabidhiwe
31.7878 385185 # ICC,
50.8604 385236 # umevuka
69.9331 385306 # usishangae
57.218 385363 # umeahidi
25.4302 385388 # 116
50.8604 385439 # uliweza
31.7878 385471 # ICC.
25.4302 385497 # PBC
50.8604 385547 # ukitoka
69.9331 385617 # usingeweza
57.218 385675 # wamlilia
69.9331 385744 # umepambana
63.5755 385808 # ukitaraji
108.078 385916 # unajishughulisha
63.5755 385980 # unaegemea

# NULL=T=k
50.8604 386031 # umewapa
44.5029 386075 # utaipa
69.9331 386145 # umejipatia

# NULL=T=k=t
50.8604 386196 # unawapa
50.8604 386247 # ukipata

# NULL=T=t
63.5755 386310 # unaelekea
50.8604 386361 # ugeukie
69.9331 386431 # utakumbuka
76.2906 386507 # utashuhudia
82.6482 386590 # unazungumzia
38.1453 386628 # urufu
50.8604 386679 # ukutane
50.8604 386730 # umekata
57.218 386787 # utafikia
31.7878 386819 # ukae
63.5755 386882 # unatambua
44.5029 386927 # unaona
63.5755 386991 # ulitakiwa

# NULL=TAC=UN
38.1453 387029 # AIDS,
31.7878 387060 # AIDS

# NULL=Ta=m
38.1453 387099 # raba.
38.1453 387137 # raba,

# NULL=U
25.4302 387162 # MMA
31.7878 387194 # PDP.
31.7878 387226 # NDP,
38.1453 387264 # KWELI
25.4302 387289 # NDP
50.8604 387340 # malkia,
44.5029 387385 # Mufti.
31.7878 387417 # HURU
44.5029 387461 # italia
38.1453 387499 # OPUTA
19.0727 387518 # MM
44.5029 387563 # cheki.
31.7878 387595 # PDP,
25.4302 387620 # DSM
31.7878 387652 # SAID
38.1453 387690 # huru:
31.7878 387722 # DSM,
50.8604 387773 # SHIRIKA
44.5029 387817 # shwari

# NULL=U=ki=ma=u
44.5029 387862 # jasiri
